_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight,labels
1.3486486523106578e-06,0.008838314563035965,0.009564218111336231,0.052507318556308746,0.1059751883149147,0.13305826485157013,1.4786752217332833e-05,4.7034387762323604e-07,7.839640261408931e-07,0.19896742701530457,0.1569710373878479,0.11511989682912827,0.14298443496227264,0.0040028453804552555,0.5890663862228394,0.5668100714683533,0.004441365133970976,0.11467010527849197,0.10169258713722229,0.6482089757919312,0.40839582681655884,0.0040075345896184444,0.005611822009086609,0.0001151787000708282,0.0005423738621175289,0.011352929286658764,0.0005615638801828027,0.0009446194744668901,0.002610141411423683,0.00028600258519873023,0.005261973012238741,0.01178520917892456,0.003269473323598504,0.27473896741867065,0.0016048254910856485,0.0027026126626878977,0.0011732944985851645,0.0011964540462940931,0.2652273178100586,1.0466682169862906e-06,0.020145462825894356,0.004741845652461052,0.015135155990719795,0.015316132456064224,1.5043617167975754e-05,9.333047273685224e-06,0.0003063385665882379,0.03263691067695618,0.001035478780977428,0.0006420228746719658,4.731191438622773e-06,1.070595544661046e-06,22
9.900277291308157e-07,0.011596177704632282,0.003712741192430258,0.29469433426856995,0.09576208144426346,0.06110759451985359,1.5827990864636377e-05,2.516014490083762e-07,1.0117800286479905e-07,0.5575073957443237,0.2618680000305176,0.19714556634426117,0.1934988796710968,0.06258968263864517,0.05471712350845337,0.07676644623279572,0.0887104868888855,0.06821142137050629,0.06495017558336258,0.7425447702407837,0.419686496257782,0.0013385920319706202,0.001090911915525794,0.00020587877952493727,0.00028450789977796376,0.0009016452240757644,3.799468686338514e-05,0.0003285222628619522,0.006065368186682463,0.005619727540761232,6.256493361433968e-05,7.431425183312967e-05,0.005496325436979532,0.00039476522943004966,0.00026788245304487646,0.0003387788310647011,0.021719198673963547,0.030453158542513847,0.06128859892487526,0.005117784719914198,0.0007281902362592518,0.0006318637751974165,0.0022988617420196533,0.006438959389925003,0.3307896554470062,0.4558098018169403,0.002748508006334305,0.04610428959131241,9.557454905007035e-05,0.00011655678099486977,2.05017022381071e-06,7.378962436632719e-07,23
1.0024482577364324e-07,9.775630132935476e-06,1.4154922610032372e-05,0.9187968373298645,0.9661995768547058,0.8654024004936218,4.6340314838744234e-06,1.3330289050372812e-07,1.4274783666223811e-07,0.044864803552627563,0.01611344702541828,0.4641568064689636,0.45265689492225647,0.023687250912189484,0.10275325179100037,0.16309796273708344,0.061622489243745804,0.023050760850310326,0.013139954768121243,0.1212286725640297,0.06744538992643356,0.04345333203673363,0.05834713578224182,5.7110046327579767e-05,0.00042554104584269226,0.0005552868824452162,0.0001229875342687592,7.480034400941804e-05,0.014720547012984753,0.04184752702713013,1.0198735935773584e-06,1.123797005675442e-06,0.1558050811290741,0.007283797487616539,0.0005404010880738497,0.0003762939013540745,0.0005052593187429011,0.0032757557928562164,0.9518325328826904,0.006182861514389515,0.000545486924238503,0.0011474615894258022,0.007736277300864458,0.040065471082925797,0.00014034287596587092,0.00024254484742414206,2.0072973711648956e-05,0.00012027574848616496,0.009260210208594799,0.01879114657640457,4.299346073821653e-06,5.723229890008952e-08,24
1.0405577199890104e-07,0.04264523461461067,0.06936340779066086,0.015961645171046257,0.09879567474126816,0.03394894674420357,1.7085149011109024e-06,2.7849841544025367e-08,6.170053268306219e-08,0.319734662771225,0.25864309072494507,0.5305500030517578,0.5213733315467834,0.05387308821082115,0.047245968133211136,0.12027258425951004,0.15194730460643768,0.015519872307777405,0.015201208181679249,0.37042057514190674,0.30105042457580566,0.004511914681643248,0.0037447907961905003,3.0076296752667986e-05,9.358066745335236e-05,0.000733597029466182,0.0006176649476401508,0.00017409786232747138,0.051525529474020004,0.05212240293622017,9.469147244089982e-08,1.455019429386084e-07,0.21971440315246582,0.002848557662218809,0.00017830770229920745,0.0002517132379580289,0.0003101365000475198,0.0009209925774484873,0.9943991303443909,0.021765535697340965,0.00119151477701962,0.0023312235716730356,0.0034026007633656263,0.0028747553005814552,1.1293848729110323e-05,1.8920365619123913e-05,1.2967789189133327e-06,3.950052268919535e-05,0.00022949487902224064,0.00033304948010481894,1.0793936553454841e-06,3.003284376745796e-08,25
6.028445113770431e-06,0.06837981194257736,0.04917403310537338,0.44220685958862305,0.005292957648634911,0.0048553296364843845,4.1730083466973156e-05,2.8830570499849273e-06,1.4840400126558961e-06,0.02256881073117256,0.004921696148812771,0.012896527536213398,0.01420637033879757,0.04854678735136986,0.02698146365582943,0.08704908937215805,0.14128126204013824,0.3978716731071472,0.42846640944480896,0.16531658172607422,0.04839340224862099,0.02584039606153965,0.09395706653594971,4.8957637773128226e-05,0.0014290703693404794,0.17250975966453552,0.000687909428961575,0.013717182911932468,0.0023046175483614206,0.0008274784195236862,0.006636221893131733,0.012985680252313614,0.001477398443967104,0.005751885939389467,0.004305575042963028,0.00389674911275506,0.01523017417639494,0.02577885426580906,0.01799788698554039,8.493592031300068e-05,0.4054928719997406,0.07355805486440659,0.13956621289253235,0.04265303909778595,2.204426891694311e-05,1.7811287762015127e-05,0.0003495374112389982,0.0050816405564546585,0.0014943862333893776,0.0009007779299281538,5.208233346820634e-07,2.379526904405793e-06,26
1.0733475619417732e-06,0.004012840334326029,0.0005336656467989087,0.4892137050628662,0.26730141043663025,0.39114630222320557,0.0012092451797798276,2.422627630949137e-06,9.196945711664739e-07,0.0177884753793478,0.008369183167815208,0.09687533229589462,0.10978362709283829,0.011002585291862488,0.26193439960479736,0.2580357491970062,0.015987183898687363,0.12863676249980927,0.10671382397413254,0.2407524287700653,0.06511240452528,0.04813031479716301,0.0981425866484642,0.0013662305427715182,0.001247187377884984,0.6038936972618103,0.02452130801975727,0.0004692872753366828,0.06412070244550705,0.06656450033187866,0.0002798385394271463,0.00033076360705308616,0.10325780510902405,0.00039292985456995666,0.5345958471298218,0.5680505037307739,0.00552584882825613,0.008174935355782509,0.06707652658224106,0.0011074196081608534,0.0006492990651167929,0.0025840033777058125,0.0007601575343869627,0.03591247275471687,0.38558730483055115,0.5093326568603516,0.0015552530530840158,0.0028118642512708902,0.110422283411026,0.15304189920425415,7.615084996359656e-06,5.096548193250783e-06,27
1.4118113256245124e-07,0.03418692573904991,0.047781411558389664,0.007969429716467857,0.09616328030824661,0.01725868508219719,1.1284363608865533e-05,1.4995462649380897e-08,1.251785519684745e-08,0.0858791247010231,0.19950373470783234,0.08728966861963272,0.1961105912923813,0.28518763184547424,0.01461478415876627,0.026961077004671097,0.3455500602722168,0.1505868136882782,0.056502487510442734,0.4604053795337677,0.177437886595726,0.017230087891221046,0.003360036527737975,3.083143747062422e-05,0.0038649332709610462,0.000168429542100057,4.889141564490274e-06,9.820715604291763e-06,0.14088711142539978,0.4536847472190857,5.121728918311419e-06,1.5867140064074192e-06,0.0009589050896465778,0.032336678355932236,5.934438013355248e-05,2.311944990651682e-05,0.11990650743246078,0.056759536266326904,0.049915093928575516,0.00018329125305172056,0.0005386713310144842,0.001343660056591034,0.18314403295516968,0.03907471522688866,0.022412383928894997,0.006752241402864456,0.008950917981564999,8.988655281427782e-06,0.001744640409015119,0.00320419785566628,1.0710642754929722e-06,2.2080259398649105e-08,28
1.8813225324265659e-06,0.03281352296471596,0.026455188170075417,0.13165250420570374,0.018578646704554558,0.024699272587895393,0.0010246953461319208,4.148706466367003e-06,1.0262887144563138e-06,0.548688530921936,0.5248702764511108,0.2796719968318939,0.26814162731170654,0.08478166908025742,0.15497709810733795,0.08159686625003815,0.03189019113779068,0.05868976563215256,0.06775104254484177,0.6643000841140747,0.6782634258270264,0.0011192123638466,0.0010477786418050528,0.005387250334024429,0.003607947612181306,0.10394009947776794,0.0003633989836089313,0.0011780551867559552,0.003763329004868865,0.012232744134962559,0.003094607265666127,0.0021921489387750626,0.027856208384037018,0.0007616811199113727,0.5359892845153809,0.6907650232315063,0.018862145021557808,0.03391839191317558,0.004018800798803568,0.00012266429257579148,0.0023298172745853662,0.01922181062400341,0.0007823812775313854,0.0085334787145257,0.9122622609138489,0.8957917094230652,0.1509096920490265,0.06838629394769669,0.5301127433776855,0.5876368284225464,2.1539287899940973e-06,6.186956397868926e-06,2
1.5065462548591313e-06,0.018435854464769363,0.006942331790924072,0.12842485308647156,0.10163982957601547,0.13665467500686646,0.0016330081271007657,1.9949959551013308e-06,1.0609155651764013e-06,0.48201659321784973,0.4408496618270874,0.4706149697303772,0.45862865447998047,0.032050520181655884,0.30509716272354126,0.25119295716285706,0.008423183113336563,0.03589275851845741,0.034799084067344666,0.7389713525772095,0.7197126746177673,0.0020974252838641405,0.00188716861885041,0.002741932636126876,0.0019680378027260303,0.2534604072570801,0.0034209478180855513,0.0009058330906555057,0.030845582485198975,0.07104150950908661,0.0004891003482043743,0.00040279346285387874,0.021566899493336678,0.00040729326428845525,0.8255999088287354,0.8717673420906067,0.04095577821135521,0.05572901666164398,0.00389689183793962,0.00027876379317604005,0.0031779559794813395,0.016880549490451813,0.001512220362201333,0.005196470767259598,0.8266040086746216,0.8547943830490112,0.026282984763383865,0.013041242025792599,0.5511210560798645,0.7554571628570557,2.10309804060671e-06,4.447839273780119e-06,3
3.272539515819517e-06,0.10619237273931503,0.045932020992040634,0.009915168397128582,0.023470928892493248,0.13302917778491974,5.336420508683659e-05,4.034125424823287e-07,1.5461711200259742e-06,0.3682398200035095,0.17127519845962524,0.3486592173576355,0.2556365728378296,0.030355190858244896,0.1650637537240982,0.21623647212982178,0.061122383922338486,0.026311302557587624,0.04848921671509743,0.3900771141052246,0.4546933174133301,0.0019195780623704195,0.004082852508872747,0.00013882105122320354,0.00013584330736193806,0.0017128337640315294,0.0003002193698193878,0.00010182354890275747,0.044906340539455414,0.002657016972079873,0.000712722132448107,0.0009618019685149193,0.0002475217916071415,0.010103813372552395,0.0005036175134591758,0.0012512911343947053,0.16858422756195068,0.037433478981256485,0.0033301671501249075,4.029897172586061e-05,0.019519096240401268,0.010378486476838589,0.014758702367544174,0.01020735315978527,0.6691390872001648,0.432869017124176,0.01588514819741249,0.04062793776392937,0.001876947353594005,0.0011420584050938487,1.7518437971375533e-06,1.9816864096355857e-06,4
1.8197905546912807e-06,6.480969022959471e-05,2.770833634713199e-05,0.8538988828659058,0.8223239183425903,0.8825882077217102,2.536661304475274e-05,3.058530865018838e-06,9.473218369748793e-07,0.038079943507909775,0.006335537414997816,0.005552894435822964,0.004692867398262024,0.04429417476058006,0.12470082193613052,0.1055188998579979,0.02330627106130123,0.6515467166900635,0.6601555347442627,0.20192842185497284,0.07752139866352081,0.014083859510719776,0.06790158152580261,8.712516137165949e-05,0.0007832636474631727,0.007705974392592907,0.0003139521577395499,0.002372905146330595,0.0023286615032702684,0.004682591650635004,0.006221384275704622,0.0029184299055486917,0.001584950601682067,0.0011552865616977215,0.000995396520011127,0.0016683482099324465,0.07877873629331589,0.026604648679494858,0.07508441060781479,0.002236751141026616,0.052086617797613144,0.0032895877957344055,0.03095315210521221,0.02824685350060463,0.0004357171128503978,0.000206209413590841,0.009336949326097965,0.0008255878346972167,3.058804213651456e-05,2.1669522539013997e-05,4.844885097554652e-06,3.4612989452398324e-07,5
4.418808998707391e-07,0.07380416989326477,0.046519648283720016,0.049109190702438354,0.014721951447427273,0.018056314438581467,1.0387893780716695e-05,1.775481450749794e-08,1.0217244827970262e-08,0.26711520552635193,0.2829713821411133,0.4453613758087158,0.4089546501636505,0.17414462566375732,0.026761014014482498,0.03133409842848778,0.19226554036140442,0.022662168368697166,0.01243676245212555,0.3179120123386383,0.22887063026428223,0.004344286862760782,0.0011549977352842689,4.154013731749728e-05,0.0013629404129460454,0.00020502253028098494,4.643640295398654e-06,2.0776355086127296e-05,0.07013731449842453,0.18836715817451477,9.002508704725187e-06,5.5602331485715695e-06,0.0014288130914792418,0.2310619354248047,5.8163444919046015e-05,2.2120984795037657e-05,0.05268023908138275,0.05743022635579109,0.031155820935964584,1.5216589417832438e-05,0.0005388823919929564,0.0009152822894975543,0.08694075793027878,0.021480124443769455,0.32442861795425415,0.1925487518310547,0.0007625885191373527,3.81778554583434e-05,0.0035775902215391397,0.005721587687730789,6.572455504283425e-07,9.366704034619033e-08,6
5.080433425064257e-07,0.00015975146379787475,0.33418893814086914,0.021422887220978737,0.7039667963981628,0.0020851565059274435,0.0012232897570356727,1.4004937156641972e-06,4.26866591851649e-07,0.2134673297405243,0.4828689694404602,0.2685993015766144,0.32487690448760986,0.018184876069426537,0.3269369304180145,0.29856982827186584,0.00882652122527361,0.06634856015443802,0.04973603039979935,0.5826491117477417,0.658923864364624,0.005231705028563738,0.0007644140860065818,0.001252897665835917,0.00018947283388115466,0.648495614528656,0.04590017721056938,0.0015473254024982452,0.014350883662700653,0.04464738070964813,0.0010389733361080289,0.000981535529717803,0.021751610562205315,1.7537995518068783e-05,0.33817702531814575,0.4384368658065796,0.005329262465238571,0.009083288721740246,0.016378823667764664,0.016910821199417114,0.0007694681989960372,0.004029945004731417,0.0005881954566575587,0.011898468248546124,0.7222095727920532,0.8354930281639099,0.01121220551431179,0.019659746438264847,0.10523444414138794,0.23756541311740875,4.227604222251102e-06,2.9144664495106554e-06,7
7.091164206940448e-07,1.5231063116516452e-05,8.795864232524764e-06,0.9468525052070618,0.8854653835296631,0.9278064966201782,0.0011027748696506023,3.121059762634104e-06,1.6353124010493048e-05,0.03101283498108387,0.002968358574435115,0.09999454021453857,0.06635341793298721,0.005095939617604017,0.7342705130577087,0.7274520397186279,0.0014028570149093866,0.15009604394435883,0.17662376165390015,0.10601340979337692,0.03338262066245079,0.0332268662750721,0.25564002990722656,0.010950389318168163,0.00011506321607157588,0.08688899874687195,0.07306785136461258,0.0008088466129265726,0.18565776944160461,0.007578783202916384,0.0008651891839690506,0.0013889457331970334,0.005866140127182007,0.03820359334349632,0.8808519244194031,0.905949056148529,0.04866306483745575,0.034119389951229095,0.003182604443281889,2.2191436528373742e-06,0.004976312164217234,0.019415076822042465,0.0002713431022129953,0.0032762771006673574,0.4287266731262207,0.23244188725948334,0.04553157091140747,0.15934370458126068,0.04082983359694481,0.014536159113049507,1.4452875802817289e-05,2.4396849767072126e-06,8
1.7100651348300744e-06,0.10362832993268967,0.0666215717792511,0.008178996853530407,0.03832016512751579,0.039898309856653214,2.6942281692754477e-05,3.9411673924405477e-07,1.8532229262291366e-07,0.2840843200683594,0.16928353905677795,0.057437341660261154,0.05656925588846207,0.0017727264203131199,0.5538855195045471,0.5236179232597351,0.007768882904201746,0.18924076855182648,0.20083487033843994,0.7122526168823242,0.6173874139785767,0.0022932987194508314,0.002520412439480424,0.00017109709733631462,0.0001461574574932456,0.0005118752014823258,3.273299807915464e-05,9.53502458287403e-05,0.005430746357887983,0.0027568014338612556,0.0005698258173651993,0.0006658657803200185,0.002021109452471137,0.0038487070705741644,0.0003292023320682347,0.00037125361268408597,0.005721508525311947,0.007127911318093538,0.07876493781805038,0.00019212892220821232,0.0017198353307321668,0.0004794354608748108,0.00742415152490139,0.019796131178736687,0.5598269701004028,0.5973014831542969,0.0036283419467508793,0.020569326356053352,0.0004644682339858264,0.0005927847814746201,1.6885746845218819e-06,1.2043503829772817e-06,9
